Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,2.52,5.57,0.9,1.33,214.0,85.2,290.0,102.0,28.0,15.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,3.13,3.65,1.16,1.31,167.0,153.0,201.0,140.0,18.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,3.74,3.39,1.31,1.14,204.2,191.1,153.0,220.0,18.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.74,3.59,1.31,1.08,204.2,160.2,153.0,108.0,18.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.86,4.05,1.17,1.12,128.1,115.2,142.0,72.0,12.0,18.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.88,3.76,1.03,1.19,200.1,110.0,276.0,100.0,19.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.74,4.48,1.31,1.28,204.2,80.1,153.0,47.0,18.0,10.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.86,3.59,1.17,1.08,128.1,160.2,142.0,108.0,12.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.88,4.05,1.03,1.12,200.1,115.2,276.0,72.0,19.0,18.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.86,4.05,1.17,1.12,128.1,115.2,142.0,72.0,12.0,18.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.88,7.16,1.03,1.41,200.1,27.2,276.0,19.0,19.0,2.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.52,3.88,0.9,1.46,214.0,65.0,290.0,43.0,28.0,5.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.88,3.88,1.03,1.46,200.1,65.0,276.0,43.0,19.0,5.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.52,3.59,0.9,1.08,214.0,160.2,290.0,108.0,28.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.86,3.02,1.17,1.24,128.1,47.2,142.0,41.0,12.0,4.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.13,3.76,1.16,1.19,167.0,110.0,201.0,100.0,18.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.13,3.33,1.16,1.22,167.0,92.0,201.0,68.0,18.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.74,3.76,1.31,1.19,204.2,110.0,153.0,100.0,18.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.52,3.59,0.9,1.08,214.0,160.2,290.0,108.0,28.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.88,4.48,1.03,1.28,200.1,80.1,276.0,47.0,19.0,10.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.13,3.33,1.16,1.22,167.0,92.0,201.0,68.0,18.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.74,3.76,1.31,1.19,204.2,110.0,153.0,100.0,18.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2095.92,3.81,6059,5486,1289,162,471,1523,0.235,0.297,0.38,0.677,2085,31,1028,3.86,7.05,1.17,1.88,128.1,44.2,142.0,39.0,12.0,4.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2095.92,3.81,6059,5486,1289,162,471,1523,0.235,0.297,0.38,0.677,2085,31,1028,2.88,5.42,1.03,1.75,200.1,73.0,276.0,38.0,19.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2095.92,3.81,6059,5486,1289,162,471,1523,0.235,0.297,0.38,0.677,2085,31,1028,3.13,3.59,1.16,1.2349999999999999,167.0,74.6,201.0,61.0,18.0,8.5
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.74,3.76,1.31,1.1,204.2,160.1,153.0,208.0,18.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.86,1.8,1.17,2.0,128.1,5.0,142.0,5.0,12.0,0.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.88,4.36,1.03,1.3,200.1,185.2,276.0,119.0,19.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.13,4.0,1.16,1.22,167.0,166.2,201.0,145.0,18.0,17.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.74,3.76,1.31,1.1,204.2,160.1,153.0,208.0,18.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.86,3.72,1.17,1.18,128.1,162.0,142.0,130.0,12.0,24.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.88,3.76,1.03,1.1,200.1,160.1,276.0,208.0,19.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.13,4.36,1.16,1.3,167.0,185.2,201.0,119.0,18.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.74,3.72,1.31,1.18,204.2,162.0,153.0,130.0,18.0,24.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.52,3.76,0.9,1.1,214.0,160.1,290.0,208.0,28.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.88,4.36,1.03,1.3,200.1,185.2,276.0,119.0,19.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.13,3.72,1.16,1.18,167.0,162.0,201.0,130.0,18.0,24.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.74,6.5,1.31,1.4,204.2,45.2,153.0,33.0,18.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.88,5.55,1.03,1.4,200.1,155.2,276.0,125.0,19.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.46,3.99,1.17,1.15,65.0,56.1,96.0,56.0,11.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.13,4.0,1.16,1.22,167.0,166.2,201.0,145.0,18.0,17.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.19,3.72,1.24,1.18,37.0,162.0,34.0,130.0,3.0,24.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.74,2.16,1.31,1.8,204.2,8.1,153.0,4.0,18.0,0.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2640.91,3.72,6113,5541,1324,133,448,1467,0.239,0.3,0.368,0.667,2038,49,1101,2.88,4.49,1.03,1.3,200.1,160.1,276.0,130.0,19.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2640.91,3.72,6113,5541,1324,133,448,1467,0.239,0.3,0.368,0.667,2038,49,1101,2.52,6.25,0.9,1.63,214.0,44.2,290.0,30.0,28.0,6.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2640.91,3.72,6113,5541,1324,133,448,1467,0.239,0.3,0.368,0.667,2038,49,1101,3.13,2.81,1.16,1.13,167.0,118.1,201.0,89.0,18.0,9.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2640.91,3.72,6113,5541,1324,133,448,1467,0.239,0.3,0.368,0.667,2038,49,1101,3.74,3.26,1.31,1.24,204.2,129.2,153.0,109.0,18.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.88,2.98,1.03,1.09,200.1,66.1,276.0,81.0,19.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.52,1.89,0.9,0.97,214.0,180.2,290.0,221.0,28.0,16.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,3.13,3.795,1.16,1.13,167.0,55.5,201.0,50.5,18.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,3.86,2.98,1.17,1.09,128.1,66.1,142.0,81.0,12.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.88,9.28,1.03,1.7833333333333332,200.1,14.433333333333335,276.0,12.0,19.0,4.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,2.52,2.98,0.9,1.09,214.0,66.1,290.0,81.0,28.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1260.34,4.42,6195,5475,1415,150,540,1388,0.258,0.33299999999999996,0.406,0.74,2225,101,1156,3.13,1.89,1.16,0.97,167.0,180.2,201.0,221.0,18.0,16.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,3.54,0.9,1.235,214.0,95.1,290.0,94.0,28.0,14.5
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,4.5,1.31,1.39,204.2,66.0,153.0,40.0,18.0,11.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.86,6.79,1.17,1.66,128.1,102.0,142.0,86.0,12.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,4.18,1.03,1.12,200.1,157.0,276.0,132.0,19.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,3.54,1.03,1.235,200.1,95.1,276.0,94.0,19.0,14.5
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.13,4.18,1.16,1.12,167.0,157.0,201.0,132.0,18.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,5.78,0.9,1.35,214.0,146.1,290.0,81.0,28.0,32.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,3.54,0.9,1.235,214.0,95.1,290.0,94.0,28.0,14.5
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.13,4.5,1.16,1.39,167.0,66.0,201.0,40.0,18.0,11.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,6.79,1.31,1.66,204.2,102.0,153.0,86.0,18.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,3.54,1.03,1.235,200.1,95.1,276.0,94.0,19.0,14.5
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,4.5,0.9,1.39,214.0,66.0,290.0,40.0,28.0,11.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.13,4.18,1.16,1.12,167.0,157.0,201.0,132.0,18.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,6.79,1.31,1.66,204.2,102.0,153.0,86.0,18.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,6.2,1.31,1.56,204.2,45.0,153.0,33.0,18.0,9.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.88,4.18,1.03,1.12,200.1,157.0,276.0,132.0,19.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.74,18.314999999999998,1.31,3.34,204.2,47.05,153.0,29.0,18.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,2.52,5.93,0.9,1.54,214.0,54.2,290.0,22.0,28.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-372.06,4.55,6163,5453,1308,194,555,1484,0.24,0.318,0.40399999999999997,0.722,2204,88,1093,3.86,4.18,1.17,1.12,128.1,157.0,142.0,132.0,12.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2077.45,4.38,6076,5477,1336,217,499,1387,0.244,0.312,0.42700000000000005,0.7390000000000001,2339,58,1036,2.52,3.4349999999999996,0.9,1.115,214.0,88.6,290.0,96.5,28.0,13.5
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2077.45,4.38,6076,5477,1336,217,499,1387,0.244,0.312,0.42700000000000005,0.7390000000000001,2339,58,1036,3.13,3.87,1.16,1.32,167.0,97.2,201.0,67.0,18.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2077.45,4.38,6076,5477,1336,217,499,1387,0.244,0.312,0.42700000000000005,0.7390000000000001,2339,58,1036,3.74,5.64,1.31,1.43,204.2,143.2,153.0,103.0,18.0,29.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2077.45,4.38,6076,5477,1336,217,499,1387,0.244,0.312,0.42700000000000005,0.7390000000000001,2339,58,1036,3.74,5.64,1.31,1.43,204.2,143.2,153.0,103.0,18.0,29.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2077.45,4.38,6076,5477,1336,217,499,1387,0.244,0.312,0.42700000000000005,0.7390000000000001,2339,58,1036,4.18,5.13,1.16,1.56,47.1,33.1,51.0,42.0,9.0,6.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2293.76,5.3,6354,5594,1463,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,5.8,3.88,1.51,1.23,54.1,155.1,69.0,144.0,7.0,21.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2293.76,5.3,6354,5594,1463,241,616,1386,0.262,0.33899999999999997,0.447,0.785,2498,64,1184,5.22,2.98,1.43,1.04,153.1,193.1,146.0,230.0,32.0,21.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2295.72,4.54,6169,5510,1379,224,529,1291,0.25,0.32,0.434,0.755,2393,57,1099,3.62,6.7,1.19,1.69,146.2,92.2,163.0,67.0,14.0,21.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2295.72,4.54,6169,5510,1379,224,529,1291,0.25,0.32,0.434,0.755,2393,57,1099,3.0,4.71,1.19,1.37,132.0,101.1,161.0,85.0,10.0,13.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2295.72,4.54,6169,5510,1379,224,529,1291,0.25,0.32,0.434,0.755,2393,57,1099,5.22,7.88,1.43,2.02,153.1,48.0,146.0,36.0,32.0,11.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,4.56,6126,5464,1344,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,2.9,4.19,1.12,1.39,145.2,105.1,125.0,70.0,15.0,12.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,2624.74,4.56,6126,5464,1344,234,565,1491,0.24600000000000002,0.319,0.436,0.755,2381,43,1075,4.25,4.37,1.3,1.4,118.2,158.2,132.0,140.0,8.0,18.0
